,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
177,1630543,Isaiah Jackson,Isaiah,1610612754,IND,21.0,49,19,30,0.388,15.2,1.0,1.7,0.8,4.7,6.2,4.8,4.6,16.6,1.5,0.4,2.2,1.8,17.3,222,277,410,408,315,285,115,269,163,233,214,218,304,10,316,376,167,224
178,1630198,Isaiah Joe,Isaiah,1610612760,OKC,23.0,58,28,30,0.483,17.4,1.7,1.1,0.9,0.8,4.5,5.6,3.1,16.8,0.1,0.1,1.4,1.1,15.2,115,146,410,295,281,152,211,233,451,138,263,121,302,410,109,181,276,261
179,1630587,Isaiah Livers,Isaiah,1610612765,DET,24.0,44,9,35,0.205,22.1,1.1,0.9,0.9,1.0,8.4,6.0,5.2,24.0,0.5,0.1,1.9,0.6,12.7,269,403,470,485,213,259,258,234,419,324,283,248,198,121,73,303,374,308
180,1630600,Isaiah Mobley,Isaiah,1610612739,CLE,23.0,8,5,3,0.625,3.3,0.0,0.3,0.0,0.8,0.4,0.0,0.0,2.0,0.0,0.0,0.3,0.0,3.2,460,440,35,96,495,480,441,466,452,14,1,1,503,463,1,24,490,484
181,1629676,Isaiah Roby,Isaiah,1610612759,SAS,25.0,42,9,33,0.214,11.3,0.7,0.5,0.9,2.2,5.1,2.7,4.0,12.3,0.2,0.2,1.3,0.9,9.6,289,403,453,481,395,353,389,249,320,170,104,187,380,345,142,160,315,372
182,1630191,Isaiah Stewart,Isaiah,1610612765,DET,21.0,50,12,38,0.24,28.3,1.4,2.0,0.5,4.9,10.7,8.5,7.3,30.6,0.7,0.4,2.7,2.4,25.0,212,370,484,468,128,203,79,345,154,428,424,345,114,73,322,449,106,127
183,1630225,Isaiah Todd,Isaiah,1610612764,WAS,21.0,4,2,2,0.5,3.1,0.0,0.0,0.0,0.5,0.5,0.5,0.8,2.5,0.0,0.0,0.0,0.0,0.5,484,469,26,247,499,480,476,466,466,17,14,24,499,463,1,1,490,511
184,202397,Ish Smith,Ish,1610612743,DEN,34.0,33,21,12,0.636,9.7,0.2,0.2,0.1,1.2,4.0,2.2,2.7,9.7,0.2,0.2,0.8,0.3,7.8,343,252,121,90,414,454,464,454,411,113,79,105,420,329,122,82,446,407
185,1630688,Ish Wainright,Ish,1610612756,PHX,28.0,48,27,21,0.563,15.1,0.8,0.7,0.2,0.9,5.5,4.2,3.4,14.5,0.3,0.1,2.0,0.6,11.2,228,168,240,159,318,347,331,429,439,189,179,135,342,216,120,334,391,343
186,1627826,Ivica Zubac,Ivica,1610612746,LAC,25.0,62,34,28,0.548,29.1,1.3,2.7,0.5,8.0,11.4,7.5,9.2,29.8,1.3,0.5,2.9,2.9,27.4,55,54,381,175,120,219,29,342,64,455,367,446,125,14,399,481,80,107
187,1631120,JD Davison,JD,1610612738,BOS,20.0,7,6,1,0.857,2.6,0.3,0.6,0.3,0.6,1.0,0.9,1.6,1.1,0.0,0.1,0.3,0.0,3.1,466,435,9,11,508,444,364,408,465,26,21,51,512,463,113,26,490,488
188,1630550,JT Thor,JT,1610612766,CHA,20.0,55,17,38,0.309,11.5,0.5,0.5,0.2,1.1,4.1,3.2,3.0,11.2,0.2,0.2,0.8,0.4,6.5,152,297,484,437,390,414,370,435,417,121,126,116,394,297,141,80,428,433
189,1629630,Ja Morant,Ja,1610612763,MEM,23.0,53,34,19,0.642,32.5,4.2,2.1,4.2,14.8,9.9,10.1,9.1,32.1,0.2,1.4,1.7,6.5,47.2,170,54,214,86,73,9,67,5,8,390,493,438,88,278,513,257,6,13
190,203210,JaMychal Green,JaMychal,1610612744,GSW,32.0,47,24,23,0.511,14.1,0.9,1.6,0.4,3.1,7.1,4.6,4.1,15.6,0.4,0.3,1.9,1.0,13.4,241,213,284,234,342,317,129,367,252,266,208,194,320,191,258,309,284,294
191,201580,JaVale McGee,JaVale,1610612742,DAL,35.0,36,17,19,0.472,8.1,0.3,0.7,0.1,3.5,3.1,2.5,3.3,9.6,0.6,0.2,1.2,0.9,8.8,323,297,214,320,440,434,313,461,223,79,92,129,422,98,173,143,311,385
192,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,19.0,63,14,49,0.222,30.2,1.4,2.0,1.4,4.2,12.9,8.7,11.0,30.8,0.9,0.4,2.9,2.0,25.2,44,344,513,477,99,190,75,155,189,504,437,502,105,37,315,475,137,123
193,1631133,Jabari Walker,Jabari,1610612757,POR,20.0,43,20,23,0.465,8.8,0.3,0.7,0.3,1.6,4.2,2.7,3.0,9.3,0.2,0.1,1.0,0.5,6.3,281,263,284,334,431,431,328,414,384,129,102,115,427,306,91,97,402,434
194,1631298,Jack White,Jack,1610612743,DEN,25.0,16,12,4,0.75,3.2,0.0,0.1,0.4,0.5,1.2,0.4,0.6,3.3,0.1,0.1,0.5,0.1,2.8,428,370,43,16,497,480,466,382,466,30,13,20,493,390,96,41,481,491
195,1630702,Jaden Hardy,Jaden,1610612742,DAL,20.0,33,16,17,0.485,11.8,0.9,0.3,1.2,2.5,3.5,3.6,3.5,13.6,0.1,0.6,1.2,1.1,9.7,343,313,179,290,382,290,432,179,296,91,154,151,357,423,418,156,278,370
196,1631093,Jaden Ivey,Jaden,1610612765,DET,21.0,62,15,47,0.242,30.2,1.8,1.3,2.1,6.1,11.9,9.0,9.0,34.7,0.3,1.1,3.1,4.2,27.9,55,325,510,467,101,128,169,75,117,485,458,435,50,260,502,495,33,103
197,1630183,Jaden McDaniels,Jaden,1610612750,MIN,22.0,64,33,31,0.516,30.6,2.0,1.8,2.2,5.8,11.6,8.5,8.9,30.8,1.0,0.3,3.4,1.5,23.6,32,68,425,227,92,114,95,69,124,473,428,426,107,32,277,510,197,146
198,1630531,Jaden Springer,Jaden,1610612755,PHI,20.0,7,7,0,1.0,3.7,0.3,0.9,0.3,1.7,0.3,1.1,0.9,1.7,0.3,0.0,1.0,0.3,5.4,466,427,1,1,487,444,262,408,369,12,30,27,506,249,1,100,449,447
199,203109,Jae Crowder,Jae,1610612749,MIL,32.0,8,7,1,0.875,18.4,0.8,0.9,0.8,1.3,8.4,6.8,4.3,20.8,0.5,0.0,1.8,0.6,16.3,460,427,9,9,264,347,261,275,407,323,322,197,243,125,1,275,379,240
200,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,27.0,26,4,22,0.154,21.8,1.2,1.1,1.1,6.1,9.4,5.6,6.7,20.7,0.2,0.8,3.4,2.3,18.4,392,453,263,501,219,244,212,189,116,368,268,316,245,287,475,509,113,211
201,1631222,Jake LaRavia,Jake,1610612763,MEM,21.0,32,21,11,0.656,12.1,0.3,0.2,0.3,0.8,4.4,4.2,3.5,13.3,0.1,0.1,1.5,0.3,7.3,352,252,110,71,377,433,447,413,446,136,175,148,364,390,96,203,451,418
202,1627751,Jakob Poeltl,Jakob,1610612761,TOR,27.0,57,17,40,0.298,26.4,2.1,3.2,0.7,10.7,10.4,7.0,8.4,30.7,1.2,0.4,2.7,2.9,32.5,126,297,498,442,157,112,15,295,23,410,337,403,110,20,326,450,78,70
203,1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,62,36,26,0.581,34.9,2.9,1.3,1.8,10.2,10.7,9.9,9.6,33.2,0.2,0.8,2.2,5.8,38.7,55,40,338,139,32,56,178,102,30,427,486,463,72,282,460,386,13,38
204,1631105,Jalen Duren,Jalen,1610612765,DET,19.0,53,14,39,0.264,25.0,1.1,3.0,0.8,7.0,9.6,7.7,7.2,28.9,0.9,0.5,2.7,1.8,23.8,170,344,489,457,174,249,21,274,90,374,374,341,136,41,393,453,161,142
205,1630224,Jalen Green,Jalen,1610612745,HOU,21.0,60,13,47,0.217,33.6,2.4,2.1,2.1,7.6,15.3,9.3,12.7,34.9,0.3,1.4,1.7,3.9,32.0,91,359,510,480,47,84,61,73,74,516,463,515,43,254,510,259,43,75
206,1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,61,31,30,0.508,14.5,1.2,0.9,1.4,3.2,5.2,5.0,4.7,15.7,0.4,0.3,1.5,0.7,13.6,75,89,410,240,332,223,247,140,244,177,230,220,316,165,276,208,352,291
207,1629667,Jalen McDaniels,Jalen,1610612755,PHI,25.0,67,23,44,0.343,25.1,2.4,1.2,2.5,4.9,8.6,7.9,6.1,25.3,0.4,0.5,2.8,1.8,21.4,4,233,504,427,172,78,194,51,156,333,383,294,186,159,395,467,166,176
208,1630188,Jalen Smith,Jalen,1610612754,IND,22.0,55,27,28,0.491,18.2,1.2,1.5,1.4,4.8,7.1,6.0,7.1,20.4,0.9,0.6,2.1,2.0,19.5,152,168,381,276,266,242,130,150,159,267,284,330,248,45,403,370,137,200
209,1630591,Jalen Suggs,Jalen,1610612753,ORL,21.0,42,16,26,0.381,23.7,1.5,1.2,1.5,3.7,10.4,6.3,8.0,23.0,0.5,0.5,2.4,2.5,21.3,289,313,338,415,190,175,185,129,214,411,304,387,213,147,387,419,100,179
210,1631114,Jalen Williams,Jalen,1610612760,OKC,21.0,60,28,32,0.467,29.5,2.8,1.3,1.7,8.0,8.4,9.6,7.2,31.1,0.5,0.6,2.6,2.0,27.1,91,146,445,328,112,60,165,105,64,320,478,342,100,115,411,441,146,108
211,1631288,Jamal Cain,Jamal,1610612748,MIA,23.0,14,8,6,0.571,13.3,1.3,1.5,0.7,3.3,4.9,2.9,2.6,11.4,0.0,0.1,1.1,0.7,10.5,436,414,69,146,361,214,137,286,233,156,109,101,391,463,113,124,354,355
212,1627750,Jamal Murray,Jamal,1610612743,DEN,26.0,52,37,15,0.712,32.7,2.7,1.4,2.0,6.5,10.9,8.6,9.3,36.2,0.2,0.6,1.4,2.9,35.4,185,34,155,34,67,67,153,90,109,436,430,447,32,340,429,187,81,54
213,1631123,Jamaree Bouyea,Jamaree,1610612764,WAS,23.0,4,2,2,0.5,16.3,0.5,0.8,0.5,2.0,6.0,1.5,5.0,18.5,0.5,0.3,1.3,0.3,10.3,484,469,26,247,298,404,297,345,334,224,47,232,277,125,215,157,460,359
214,1630547,James Bouknight,James,1610612766,CHA,22.0,26,5,21,0.192,13.6,1.2,0.2,1.1,1.7,5.8,4.0,2.8,13.5,0.2,0.3,1.1,0.7,9.5,392,440,240,490,357,244,461,195,373,211,162,107,360,359,265,130,349,374
215,201935,James Harden,James,1610612755,PHI,33.0,48,32,16,0.667,36.8,3.4,1.7,2.2,5.9,11.5,9.5,13.3,35.1,0.6,0.9,1.9,4.7,47.5,228,79,168,55,5,31,110,71,120,467,472,516,41,108,481,317,25,11
216,201949,James Johnson,James,1610612754,IND,36.0,12,5,7,0.417,8.1,0.3,0.5,0.4,1.0,2.0,1.3,1.3,6.3,0.4,0.1,2.0,0.3,6.5,445,440,81,389,439,434,380,374,419,48,36,42,458,169,70,334,460,432
217,1630164,James Wiseman,James,1610612765,DET,21.0,30,9,21,0.3,16.5,1.2,1.6,0.9,6.7,8.0,5.0,4.9,17.3,0.5,0.3,2.2,1.4,16.5,367,403,240,441,295,228,126,237,102,307,238,227,291,115,278,387,216,235
218,1630215,Jared Butler,Jared,1610612760,OKC,22.0,2,1,1,0.5,9.6,0.0,0.0,0.0,1.0,4.0,6.5,5.5,8.0,0.0,0.5,1.5,0.0,9.6,501,485,9,247,418,480,476,466,419,113,315,263,439,463,371,209,490,371
219,1631197,Jared Rhoden,Jared,1610612765,DET,23.0,4,0,4,0.0,8.2,0.0,1.5,0.0,1.5,0.8,2.0,2.3,12.0,0.0,0.0,1.0,0.0,4.4,484,509,43,509,438,480,137,466,391,22,63,75,383,463,1,100,490,462
220,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,23.0,48,29,19,0.604,27.7,2.1,2.4,1.4,9.0,7.6,8.1,7.7,25.4,3.2,1.0,3.5,3.5,37.6,228,124,214,116,137,108,44,146,48,283,394,367,181,1,495,512,60,42
221,1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,23.0,62,32,30,0.516,24.1,1.4,1.9,0.8,5.9,8.8,7.5,8.4,28.3,0.3,0.4,2.5,1.8,24.5,55,79,410,224,186,206,90,257,123,344,365,401,141,246,325,430,158,132
222,1628386,Jarrett Allen,Jarrett,1610612739,CLE,24.0,61,39,22,0.639,33.0,2.0,3.0,1.0,11.7,10.9,7.3,9.2,31.0,1.2,0.6,2.3,3.3,33.2,75,19,263,88,56,116,19,220,16,433,353,442,101,23,414,396,65,65
223,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,10,5,5,0.5,13.7,0.2,1.2,0.8,2.8,4.3,4.0,3.5,15.8,0.2,0.4,1.4,1.5,11.6,454,440,54,247,354,460,188,262,271,134,165,143,312,311,322,185,194,336
224,1630554,Jason Preston,Jason,1610612746,LAC,23.0,13,3,10,0.231,9.4,0.5,0.2,0.5,1.7,3.7,2.1,3.1,9.2,0.0,0.0,0.5,0.2,8.0,441,459,102,473,424,396,461,336,373,102,72,122,428,463,1,51,479,402
225,1629750,Javonte Green,Javonte,1610612741,CHI,29.0,28,11,17,0.393,16.0,1.4,1.0,1.3,3.4,5.1,4.1,3.5,15.3,0.7,0.2,1.7,1.3,14.4,379,382,179,404,303,205,228,167,224,174,169,141,326,69,191,261,245,273
226,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,39,17,22,0.436,13.8,1.1,0.9,1.1,3.8,4.9,3.4,3.5,13.8,0.4,0.2,1.5,1.4,12.1,307,297,263,373,347,271,246,202,205,158,143,149,355,173,178,219,220,322
227,1627759,Jaylen Brown,Jaylen,1610612738,BOS,26.0,55,37,18,0.673,36.1,3.6,1.8,4.4,11.7,11.9,9.9,9.7,36.2,0.5,1.1,2.7,4.2,41.6,152,34,189,53,11,25,97,3,15,484,488,465,33,146,499,455,34,28
228,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,23.0,62,31,31,0.5,19.5,2.3,0.9,2.4,5.6,6.7,5.6,5.9,20.7,0.1,0.6,1.5,1.3,18.2,55,89,425,247,250,89,242,59,128,250,267,282,244,448,410,209,239,215
229,1631119,Jaylin Williams,Jaylin,1610612760,OKC,20.0,34,15,19,0.441,17.6,0.6,0.7,0.3,1.9,5.4,4.9,5.1,18.9,0.2,0.4,2.1,1.8,14.7,334,325,214,369,277,393,305,399,351,188,229,234,271,285,340,368,164,267
230,1628369,Jayson Tatum,Jayson,1610612738,BOS,25.0,62,44,18,0.71,37.4,4.8,2.4,3.7,11.5,11.5,9.7,9.8,36.5,0.8,0.8,2.1,5.5,50.3,55,8,189,35,2,2,45,12,18,463,481,472,30,63,467,357,17,8
231,1630288,Jeff Dowtin Jr.,Jeff,1610612761,TOR,25.0,18,12,6,0.667,8.9,0.2,0.3,0.4,1.4,2.8,2.5,2.4,8.3,0.1,0.1,0.6,0.3,5.6,422,370,69,55,429,455,422,369,396,71,87,81,437,450,87,54,452,446
232,201145,Jeff Green,Jeff,1610612743,DEN,36.0,42,27,15,0.643,19.4,0.9,0.5,1.5,4.7,8.7,5.5,6.2,21.2,0.3,0.3,1.8,1.6,13.9,289,168,155,81,253,313,371,136,165,338,262,299,234,216,248,289,185,285
233,203924,Jerami Grant,Jerami,1610612757,POR,28.0,61,28,33,0.459,35.8,3.1,2.0,3.0,7.3,12.4,10.4,10.2,39.8,0.9,0.9,2.4,4.4,32.7,75,146,453,344,17,45,80,30,83,493,501,482,6,47,478,421,32,66
234,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612760,OKC,22.0,34,11,23,0.324,20.2,1.3,1.2,1.0,3.5,6.1,6.5,5.9,22.5,0.3,0.4,1.7,0.9,16.7,334,382,284,433,239,213,181,205,222,230,316,285,216,229,300,260,297,234
235,1631110,Jeremy Sochan,Jeremy,1610612759,SAS,19.0,52,13,39,0.25,26.2,1.4,1.9,1.5,6.8,10.0,7.3,7.8,30.0,0.4,0.9,2.5,1.8,22.5,185,359,489,461,161,200,87,135,98,398,349,374,123,152,482,428,156,160
236,1630579,Jericho Sims,Jericho,1610612752,NYK,24.0,49,29,20,0.592,15.8,0.4,1.1,0.1,3.3,5.5,4.4,4.1,14.4,0.6,0.1,1.9,0.6,12.0,222,124,226,130,306,419,198,458,236,190,192,192,343,103,95,300,383,324
237,1628975,Jevon Carter,Jevon,1610612749,MIL,27.0,66,48,18,0.727,22.6,1.4,0.8,1.4,1.2,7.6,6.3,6.0,23.2,0.4,0.2,2.0,0.7,17.8,14,1,189,24,201,191,278,142,411,285,302,288,211,182,188,334,364,219
238,202710,Jimmy Butler,Jimmy,1610612748,MIA,33.0,52,27,25,0.519,33.3,4.1,3.1,3.0,11.4,11.2,8.3,8.9,32.7,0.3,0.8,1.3,5.6,42.1,185,168,320,215,54,10,17,31,20,448,408,428,79,227,475,157,15,25
239,1629111,Jock Landale,Jock,1610612756,PHX,27.0,57,31,26,0.544,14.2,1.1,1.3,0.4,4.0,5.4,3.3,3.5,14.1,0.5,0.3,1.8,1.6,14.1,126,89,338,184,340,263,172,377,196,186,134,147,352,124,245,285,183,278
240,203925,Joe Harris,Joe,1610612751,BKN,31.0,59,32,27,0.542,22.4,1.2,0.7,1.8,1.6,7.9,7.2,6.1,22.9,0.2,0.3,2.2,0.3,14.6,101,79,367,187,204,237,336,98,382,299,343,293,214,296,292,388,436,270
241,204060,Joe Ingles,Joe,1610612749,MIL,35.0,33,24,9,0.727,22.6,0.9,0.5,0.7,1.3,8.7,6.1,5.9,24.1,0.2,0.2,1.8,0.8,16.1,343,213,97,24,198,296,386,289,406,338,290,283,196,364,122,277,344,244
242,1630580,Joe Wieskamp,Joe,1610612761,TOR,23.0,3,1,2,0.333,7.9,0.0,0.0,1.0,0.0,4.0,2.0,2.3,6.0,0.0,0.3,0.3,0.0,4.0,494,485,26,429,443,480,476,209,495,113,63,78,460,463,278,28,490,469
243,203954,Joel Embiid,Joel,1610612755,PHI,28.0,52,34,18,0.654,35.0,4.6,2.9,2.3,14.6,11.1,9.9,11.3,33.3,1.6,1.6,3.3,8.0,56.2,185,54,189,72,30,5,23,62,9,447,487,506,71,8,515,500,2,2
244,1631219,John Butler Jr.,John,1610612757,POR,20.0,9,2,7,0.222,3.4,0.2,0.0,0.0,0.2,0.7,1.7,0.4,2.4,0.3,0.0,0.2,0.0,2.0,457,469,81,477,493,455,476,466,492,19,51,18,501,216,1,22,490,504
245,1628381,John Collins,John,1610612737,ATL,25.0,56,29,27,0.518,30.3,2.1,1.3,1.5,7.1,9.5,8.8,9.7,34.4,1.1,0.6,3.2,2.7,26.7,140,124,367,221,97,107,170,132,86,372,447,464,59,25,425,497,94,112
246,1629723,John Konchar,John,1610612763,MEM,26.0,57,34,23,0.596,21.7,1.0,0.6,1.3,2.2,7.0,6.5,6.0,21.8,0.3,0.2,1.5,0.8,16.4,126,54,284,124,220,275,351,162,319,263,314,291,226,265,185,226,339,238
247,202322,John Wall,John,1610612746,LAC,32.0,34,15,19,0.441,22.2,2.2,0.9,2.5,4.7,9.2,7.0,7.4,23.6,0.4,0.9,1.7,2.4,23.5,334,325,214,369,211,100,250,50,166,357,339,347,203,207,484,271,109,148
248,1631098,Johnny Davis,Johnny,1610612764,WAS,21.0,13,6,7,0.462,4.7,0.2,0.2,0.0,0.3,1.8,1.0,1.2,3.7,0.1,0.0,1.0,0.4,2.5,441,435,81,338,481,469,461,466,487,42,24,39,488,438,1,100,432,495
249,1630548,Johnny Juzang,Johnny,1610612762,UTA,21.0,5,1,4,0.2,11.5,0.0,0.0,0.6,0.8,5.0,3.2,4.0,12.8,0.6,0.0,1.0,0.2,9.1,479,485,43,487,389,480,476,316,447,163,129,182,372,91,1,100,468,381
250,202685,Jonas Valanciunas,Jonas,1610612740,NOP,30.0,63,30,33,0.476,24.7,1.6,3.5,0.3,9.0,9.2,6.6,7.5,25.6,0.5,0.5,3.0,3.1,28.5,44,100,453,305,178,159,8,416,46,356,318,359,179,132,397,489,75,101
251,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,25.0,11,8,3,0.727,11.3,2.4,2.0,0.6,2.2,2.9,3.2,3.1,10.0,0.4,0.2,0.5,1.0,15.2,451,414,35,24,396,85,75,308,322,74,128,125,412,200,160,37,284,260
252,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,20.0,54,30,24,0.556,20.2,1.5,1.2,0.9,5.4,8.5,4.8,5.7,20.4,0.4,0.5,2.3,1.8,17.5,162,100,306,168,238,175,187,236,134,328,217,273,247,148,362,408,159,222
253,203903,Jordan Clarkson,Jordan,1610612762,UTA,30.0,61,30,31,0.492,32.6,2.6,2.3,2.4,8.9,12.5,10.7,12.1,37.6,0.2,0.9,2.0,3.1,31.5,75,100,425,271,71,72,50,55,49,497,510,510,23,301,478,331,71,79
254,1630692,Jordan Goodwin,Jordan,1610612764,WAS,24.0,47,18,29,0.383,17.6,1.2,1.2,0.6,2.9,6.0,4.8,4.8,17.4,0.5,0.4,1.6,1.3,17.0,241,286,398,413,276,234,186,307,264,222,215,224,290,139,342,248,244,228
255,1631160,Jordan Hall,Jordan,1610612759,SAS,21.0,9,1,8,0.111,9.2,0.2,0.3,0.0,0.7,4.7,1.8,2.6,9.8,0.0,0.1,0.7,0.6,6.1,457,485,89,506,426,455,422,466,459,145,56,93,418,463,87,62,398,436
256,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,30,16,14,0.533,15.5,0.7,0.0,0.8,1.9,6.2,4.4,4.5,14.9,0.1,0.3,0.5,0.5,12.1,367,313,142,199,313,356,476,262,353,232,196,214,335,415,230,41,419,320
257,1629670,Jordan Nwora,Jordan,1610612754,IND,24.0,47,31,16,0.66,16.7,0.6,0.9,1.1,2.4,6.6,4.7,5.8,19.1,0.2,0.4,0.9,1.0,13.6,241,89,168,68,291,388,248,190,305,246,212,280,267,321,342,92,282,289
258,1629673,Jordan Poole,Jordan,1610612744,GSW,23.0,67,34,33,0.507,30.8,3.2,1.4,3.6,7.0,12.9,8.6,8.7,31.8,0.2,1.0,2.6,4.2,30.9,4,54,453,243,90,38,157,17,91,505,429,417,94,284,490,447,35,84
259,1630648,Jordan Schakel,Jordan,1610612764,WAS,24.0,2,0,2,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,3.8,501,509,26,509,500,480,476,466,495,1,1,1,494,463,1,41,410,475
260,1630631,Jose Alvarado,Jose,1610612740,NOP,24.0,61,30,31,0.492,21.5,1.5,0.6,1.2,3.7,7.7,5.6,6.7,21.5,0.2,0.5,2.0,1.2,18.8,75,100,425,271,222,174,347,181,211,293,269,320,231,351,369,353,248,205
261,1630528,Josh Christopher,Josh,1610612745,HOU,21.0,48,9,39,0.188,11.4,0.8,0.6,1.2,3.4,5.0,3.5,3.9,11.5,0.3,0.3,0.9,0.6,9.1,228,403,489,492,393,332,353,175,227,161,145,173,390,271,278,93,372,382
262,1630581,Josh Giddey,Josh,1610612760,OKC,20.0,61,26,35,0.426,30.7,2.7,2.2,2.7,11.5,10.6,9.7,8.6,34.1,0.4,1.1,2.0,1.4,35.5,75,188,470,384,91,66,60,41,19,425,482,410,64,151,501,353,214,51
263,1630182,Josh Green,Josh,1610612742,DAL,22.0,47,23,24,0.489,24.9,2.2,0.6,1.8,3.9,7.6,6.8,6.3,25.3,0.1,0.4,2.6,2.2,15.9,241,233,306,280,177,94,356,100,202,287,323,304,185,427,307,446,122,247
264,1628404,Josh Hart,Josh,1610612752,NYK,28.0,62,34,28,0.548,32.7,1.3,1.0,2.8,5.5,11.1,9.1,9.0,35.0,0.2,0.5,2.6,2.2,27.5,55,54,381,175,68,211,227,35,132,445,461,431,42,290,384,448,121,105
265,1631169,Josh Minott,Josh,1610612750,MIN,20.0,12,5,7,0.417,6.1,0.2,0.8,0.8,2.2,1.6,1.3,1.0,6.0,0.5,0.3,0.6,0.3,7.7,445,440,81,389,461,466,269,254,324,35,41,31,460,125,215,57,437,410
266,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,56,30,26,0.536,16.4,1.4,1.7,0.7,2.5,5.6,4.2,4.3,15.6,0.4,0.3,1.5,2.2,15.3,140,100,338,196,296,199,111,299,293,197,184,198,321,162,293,202,119,258
267,1626196,Josh Richardson,Josh,1610612740,NOP,29.0,49,14,35,0.286,24.1,1.7,1.0,1.4,3.0,9.9,7.8,6.9,27.0,0.3,0.2,1.9,1.8,22.1,222,344,470,446,187,154,224,144,259,392,379,327,160,238,140,300,155,167
268,1630563,Joshua Primo,Joshua,1610612759,SAS,20.0,4,3,1,0.75,23.3,2.8,0.0,0.8,2.5,11.5,8.3,6.5,23.5,0.5,1.0,2.0,2.8,17.2,484,459,9,16,194,60,476,275,293,466,405,312,204,125,491,334,90,226
269,201950,Jrue Holiday,Jrue,1610612749,MIL,32.0,54,41,13,0.759,32.9,2.4,1.7,1.9,7.8,10.7,8.7,7.8,31.7,0.4,0.6,1.8,2.3,38.4,162,14,129,15,63,83,112,94,71,426,439,377,96,208,417,284,110,40
270,1629308,Juan Toscano-Anderson,Juan,1610612762,UTA,29.0,37,14,23,0.378,12.1,0.4,0.2,0.5,1.6,5.0,4.3,2.9,12.5,0.2,0.2,1.5,0.6,7.6,316,344,284,417,378,429,457,335,381,166,189,114,377,300,210,205,381,413
271,1627823,Juancho Hernangomez,Juancho,1610612761,TOR,27.0,42,20,22,0.476,14.6,0.5,0.8,0.4,1.5,5.2,3.4,5.1,15.0,0.1,0.1,1.0,0.4,8.5,289,263,263,305,327,395,269,387,393,178,142,240,332,374,92,113,425,387
272,1630577,Julian Champagnie,Julian,1610612759,SAS,21.0,4,2,2,0.5,7.6,0.0,0.8,1.0,1.0,2.5,1.3,5.8,10.0,0.0,0.0,0.3,0.0,5.9,484,469,26,247,446,480,297,209,419,61,36,279,412,463,1,24,490,441
273,203944,Julius Randle,Julius,1610612752,NYK,28.0,68,39,29,0.574,36.0,2.9,4.1,1.7,9.3,11.2,10.4,9.7,34.3,0.3,0.7,3.0,4.9,43.9,1,19,398,144,13,53,2,112,39,449,500,466,61,256,448,488,22,20
274,1630551,Justin Champagnie,Justin,1610612761,TOR,21.0,3,2,1,0.667,3.6,0.0,0.7,0.0,2.0,0.0,1.0,0.7,3.3,0.0,0.0,0.3,0.3,4.1,494,469,9,55,489,480,331,466,334,1,24,22,489,463,1,28,437,465
275,203200,Justin Holiday,Justin,1610612742,DAL,33.0,35,15,20,0.429,15.6,0.7,0.4,0.5,0.9,5.1,5.3,4.1,17.0,0.5,0.1,1.5,0.4,9.3,328,325,226,379,310,367,416,334,444,172,247,195,300,145,89,220,434,378
276,1628382,Justin Jackson,Justin,1610612738,BOS,27.0,23,15,8,0.652,4.7,0.1,0.0,0.0,0.2,1.9,1.5,1.7,3.9,0.2,0.0,0.3,0.1,3.3,404,325,89,74,483,474,475,466,494,45,50,52,485,338,58,27,486,481
277,1626159,Justise Winslow,Justise,1610612757,POR,26.0,29,15,14,0.517,26.8,0.8,1.0,1.1,4.3,8.9,7.4,8.0,26.7,0.4,0.4,3.1,0.9,20.6,373,325,142,222,151,345,225,197,183,349,360,383,164,192,344,490,310,188
