"","isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast","idTeam","hasGamesPlayedFlag","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","hasHeadShot","hasThumbnail","hasAction","urlPlayerPhoto"
"2980",TRUE,FALSE,"Moses Moody",1630541,1,2021,2022,NA,FALSE,"https://stats.nba.com/player/1630541","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png","https://stats.nba.com/media/players/700/1630541.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2981",FALSE,FALSE,"Jamario Moon",200081,4,2007,2011,NA,FALSE,"https://stats.nba.com/player/200081","https://stats.nba.com/media/players/230x185/200081.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200081.png","https://stats.nba.com/media/players/700/200081.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200081.png"
"2982",FALSE,FALSE,"Xavier Moon",1629875,0,2021,2021,NA,FALSE,"https://stats.nba.com/player/1629875","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629875.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629875.png","https://stats.nba.com/media/players/700/1629875.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2983",FALSE,FALSE,"Jim Mooney",77631,0,1952,1952,NA,FALSE,"https://stats.nba.com/player/77631","https://stats.nba.com/media/players/230x185/77631.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77631.png","https://stats.nba.com/media/players/700/77631.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77631.png"
"2984",FALSE,FALSE,"Matt Mooney",1629760,2,2019,2021,NA,FALSE,"https://stats.nba.com/player/1629760","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629760.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629760.png","https://stats.nba.com/media/players/700/1629760.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2985",FALSE,FALSE,"Andre Moore",77632,0,1987,1987,NA,FALSE,"https://stats.nba.com/player/77632","https://stats.nba.com/media/players/230x185/77632.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77632.png","https://stats.nba.com/media/players/700/77632.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77632.png"
"2986",FALSE,FALSE,"Ben Moore",1628500,1,2017,2018,NA,FALSE,"https://stats.nba.com/player/1628500","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628500.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628500.png","https://stats.nba.com/media/players/700/1628500.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628500.png"
"2987",FALSE,FALSE,"E'Twaun Moore",202734,9,2011,2020,NA,FALSE,"https://stats.nba.com/player/202734","https://stats.nba.com/media/players/230x185/202734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png","https://stats.nba.com/media/players/700/202734.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png"
"2988",FALSE,FALSE,"Jackie Moore",77634,2,1954,1956,NA,FALSE,"https://stats.nba.com/player/77634","https://stats.nba.com/media/players/230x185/77634.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77634.png","https://stats.nba.com/media/players/700/77634.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77634.png"
"2989",FALSE,FALSE,"Johnny Moore",77633,9,1980,1989,NA,FALSE,"https://stats.nba.com/player/77633","https://stats.nba.com/media/players/230x185/77633.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77633.png","https://stats.nba.com/media/players/700/77633.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77633.png"
"2990",FALSE,FALSE,"Lowes Moore",77635,2,1980,1982,NA,FALSE,"https://stats.nba.com/player/77635","https://stats.nba.com/media/players/230x185/77635.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77635.png","https://stats.nba.com/media/players/700/77635.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77635.png"
"2991",FALSE,FALSE,"Mikki Moore",1630,13,1998,2011,NA,FALSE,"https://stats.nba.com/player/1630","https://stats.nba.com/media/players/230x185/1630.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630.png","https://stats.nba.com/media/players/700/1630.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630.png"
"2992",FALSE,FALSE,"Otto Moore",77636,8,1968,1976,NA,FALSE,"https://stats.nba.com/player/77636","https://stats.nba.com/media/players/230x185/77636.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77636.png","https://stats.nba.com/media/players/700/77636.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77636.png"
"2993",FALSE,FALSE,"Ron Moore",77637,0,1987,1987,NA,FALSE,"https://stats.nba.com/player/77637","https://stats.nba.com/media/players/230x185/77637.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77637.png","https://stats.nba.com/media/players/700/77637.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77637.png"
"2994",FALSE,FALSE,"Tracy Moore",929,5,1991,1996,NA,FALSE,"https://stats.nba.com/player/929","https://stats.nba.com/media/players/230x185/929.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/929.png","https://stats.nba.com/media/players/700/929.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/929.png"
"2995",TRUE,TRUE,"Wendell Moore Jr.",1631111,0,2022,2022,NA,FALSE,"https://stats.nba.com/player/1631111","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2996",TRUE,FALSE,"Ja Morant",1629630,3,2019,2022,NA,FALSE,"https://stats.nba.com/player/1629630","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png","https://stats.nba.com/media/players/700/1629630.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2997",FALSE,FALSE,"Eric Moreland",203961,4,2014,2018,NA,FALSE,"https://stats.nba.com/player/203961","https://stats.nba.com/media/players/230x185/203961.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203961.png","https://stats.nba.com/media/players/700/203961.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203961.png"
"2998",FALSE,FALSE,"Jackie Moreland",77639,4,1960,1964,NA,FALSE,"https://stats.nba.com/player/77639","https://stats.nba.com/media/players/230x185/77639.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77639.png","https://stats.nba.com/media/players/700/77639.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77639.png"
"2999",FALSE,FALSE,"Guy Morgan",77640,0,1982,1982,NA,FALSE,"https://stats.nba.com/player/77640","https://stats.nba.com/media/players/230x185/77640.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77640.png","https://stats.nba.com/media/players/700/77640.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77640.png"
"3000",FALSE,FALSE,"Juwan Morgan",1629752,2,2019,2021,NA,FALSE,"https://stats.nba.com/player/1629752","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629752.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629752.png","https://stats.nba.com/media/players/700/1629752.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"3001",FALSE,FALSE,"Rex Morgan",77641,1,1970,1971,NA,FALSE,"https://stats.nba.com/player/77641","https://stats.nba.com/media/players/230x185/77641.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77641.png","https://stats.nba.com/media/players/700/77641.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77641.png"
"3002",FALSE,FALSE,"Elmo Morgenthaler",77642,2,1946,1948,NA,FALSE,"https://stats.nba.com/player/77642","https://stats.nba.com/media/players/230x185/77642.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77642.png","https://stats.nba.com/media/players/700/77642.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77642.png"
"3003",FALSE,FALSE,"Darren Morningstar",77644,0,1993,1993,NA,FALSE,"https://stats.nba.com/player/77644","https://stats.nba.com/media/players/230x185/77644.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77644.png","https://stats.nba.com/media/players/700/77644.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77644.png"
"3004",FALSE,FALSE,"Chris Morris",356,10,1988,1998,NA,FALSE,"https://stats.nba.com/player/356","https://stats.nba.com/media/players/230x185/356.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/356.png","https://stats.nba.com/media/players/700/356.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/356.png"
"3005",FALSE,FALSE,"Darius Morris",202721,3,2011,2014,NA,FALSE,"https://stats.nba.com/player/202721","https://stats.nba.com/media/players/230x185/202721.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202721.png","https://stats.nba.com/media/players/700/202721.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202721.png"
"3006",FALSE,FALSE,"Isaiah Morris",77647,0,1992,1992,NA,FALSE,"https://stats.nba.com/player/77647","https://stats.nba.com/media/players/230x185/77647.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77647.png","https://stats.nba.com/media/players/700/77647.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77647.png"
"3007",FALSE,FALSE,"Jaylen Morris",1628537,4,2017,2021,NA,FALSE,"https://stats.nba.com/player/1628537","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628537.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628537.png","https://stats.nba.com/media/players/700/1628537.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628537.png"
"3008",TRUE,FALSE,"Markieff Morris",202693,11,2011,2022,NA,FALSE,"https://stats.nba.com/player/202693","https://stats.nba.com/media/players/230x185/202693.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png","https://stats.nba.com/media/players/700/202693.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png"
"3009",FALSE,FALSE,"Max Morris",77646,0,1949,1949,NA,FALSE,"https://stats.nba.com/player/77646","https://stats.nba.com/media/players/230x185/77646.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77646.png","https://stats.nba.com/media/players/700/77646.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77646.png"
"3010",TRUE,FALSE,"Monte Morris",1628420,5,2017,2022,NA,FALSE,"https://stats.nba.com/player/1628420","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://stats.nba.com/media/players/700/1628420.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png"
"3011",FALSE,FALSE,"Randolph Morris",201043,3,2006,2009,NA,FALSE,"https://stats.nba.com/player/201043","https://stats.nba.com/media/players/230x185/201043.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201043.png","https://stats.nba.com/media/players/700/201043.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/201043.png"
"3012",FALSE,FALSE,"Terence Morris",2242,4,2001,2005,NA,FALSE,"https://stats.nba.com/player/2242","https://stats.nba.com/media/players/230x185/2242.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2242.png","https://stats.nba.com/media/players/700/2242.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/2242.png"
"3013",TRUE,FALSE,"Marcus Morris Sr.",202694,11,2011,2022,NA,FALSE,"https://stats.nba.com/player/202694","https://stats.nba.com/media/players/230x185/202694.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png","https://stats.nba.com/media/players/700/202694.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png"
"3014",FALSE,FALSE,"Adam Morrison",200747,3,2006,2009,NA,FALSE,"https://stats.nba.com/player/200747","https://stats.nba.com/media/players/230x185/200747.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200747.png","https://stats.nba.com/media/players/700/200747.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/200747.png"
"3015",FALSE,FALSE,"Dwight Morrison",77648,3,1954,1957,NA,FALSE,"https://stats.nba.com/player/77648","https://stats.nba.com/media/players/230x185/77648.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77648.png","https://stats.nba.com/media/players/700/77648.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77648.png"
"3016",FALSE,FALSE,"Mike Morrison",77649,0,1989,1989,NA,FALSE,"https://stats.nba.com/player/77649","https://stats.nba.com/media/players/230x185/77649.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77649.png","https://stats.nba.com/media/players/700/77649.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77649.png"
"3017",FALSE,FALSE,"Anthony Morrow",201627,8,2008,2016,NA,FALSE,"https://stats.nba.com/player/201627","https://stats.nba.com/media/players/230x185/201627.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201627.png","https://stats.nba.com/media/players/700/201627.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201627.png"
"3018",FALSE,FALSE,"Dwayne Morton",132,0,1994,1994,NA,FALSE,"https://stats.nba.com/player/132","https://stats.nba.com/media/players/230x185/132.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/132.png","https://stats.nba.com/media/players/700/132.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/132.png"
"3019",FALSE,FALSE,"John Morton",1972,2,1989,1991,NA,FALSE,"https://stats.nba.com/player/1972","https://stats.nba.com/media/players/230x185/1972.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1972.png","https://stats.nba.com/media/players/700/1972.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/1972.png"
"3020",FALSE,FALSE,"Richard Morton",77652,0,1988,1988,NA,FALSE,"https://stats.nba.com/player/77652","https://stats.nba.com/media/players/230x185/77652.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77652.png","https://stats.nba.com/media/players/700/77652.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77652.png"
"3021",FALSE,FALSE,"Glenn Mosley",77653,1,1977,1978,NA,FALSE,"https://stats.nba.com/player/77653","https://stats.nba.com/media/players/230x185/77653.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77653.png","https://stats.nba.com/media/players/700/77653.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77653.png"
"3022",FALSE,FALSE,"Perry Moss",77654,1,1985,1986,NA,FALSE,"https://stats.nba.com/player/77654","https://stats.nba.com/media/players/230x185/77654.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77654.png","https://stats.nba.com/media/players/700/77654.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77654.png"
"3023",FALSE,FALSE,"Lawrence Moten",734,2,1995,1997,NA,FALSE,"https://stats.nba.com/player/734","https://stats.nba.com/media/players/230x185/734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/734.png","https://stats.nba.com/media/players/700/734.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/734.png"
"3024",FALSE,FALSE,"Donatas Motiejunas",202700,6,2012,2018,NA,FALSE,"https://stats.nba.com/player/202700","https://stats.nba.com/media/players/230x185/202700.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202700.png","https://stats.nba.com/media/players/700/202700.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202700.png"
"3025",FALSE,FALSE,"Johnathan Motley",1628405,2,2017,2019,NA,FALSE,"https://stats.nba.com/player/1628405","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628405.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628405.png","https://stats.nba.com/media/players/700/1628405.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628405.png"
"3026",FALSE,FALSE,"Hanno Mottola",2069,1,2000,2001,NA,FALSE,"https://stats.nba.com/player/2069","https://stats.nba.com/media/players/230x185/2069.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2069.png","https://stats.nba.com/media/players/700/2069.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/2069.png"
"3027",FALSE,FALSE,"Arnett Moultrie",203102,1,2012,2013,NA,FALSE,"https://stats.nba.com/player/203102","https://stats.nba.com/media/players/230x185/203102.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203102.png","https://stats.nba.com/media/players/700/203102.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/203102.png"
"3028",FALSE,FALSE,"Alonzo Mourning",297,15,1992,2007,NA,FALSE,"https://stats.nba.com/player/297","https://stats.nba.com/media/players/230x185/297.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/297.png","https://stats.nba.com/media/players/700/297.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/297.png"
"3029",FALSE,FALSE,"Timofey Mozgov",202389,8,2010,2018,NA,FALSE,"https://stats.nba.com/player/202389","https://stats.nba.com/media/players/230x185/202389.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202389.png","https://stats.nba.com/media/players/700/202389.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202389.png"
"3030",FALSE,FALSE,"Chuck Mrazovich",77657,0,1950,1950,NA,FALSE,"https://stats.nba.com/player/77657","https://stats.nba.com/media/players/230x185/77657.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77657.png","https://stats.nba.com/media/players/700/77657.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77657.png"
"3031",FALSE,FALSE,"Emmanuel Mudiay",1626144,6,2015,2021,NA,FALSE,"https://stats.nba.com/player/1626144","https://stats.nba.com/media/players/230x185/1626144.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png","https://stats.nba.com/media/players/700/1626144.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png"
"3032",FALSE,FALSE,"Erwin Mueller",77658,6,1966,1972,NA,FALSE,"https://stats.nba.com/player/77658","https://stats.nba.com/media/players/230x185/77658.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77658.png","https://stats.nba.com/media/players/700/77658.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77658.png"
"3033",FALSE,FALSE,"Shabazz Muhammad",203498,4,2013,2017,NA,FALSE,"https://stats.nba.com/player/203498","https://stats.nba.com/media/players/230x185/203498.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203498.png","https://stats.nba.com/media/players/700/203498.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203498.png"
"3034",FALSE,FALSE,"Mychal Mulder",1628539,2,2019,2021,NA,FALSE,"https://stats.nba.com/player/1628539","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png","https://stats.nba.com/media/players/700/1628539.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"3035",FALSE,FALSE,"Joe Mullaney",77659,0,1949,1949,NA,FALSE,"https://stats.nba.com/player/77659","https://stats.nba.com/media/players/230x185/77659.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77659.png","https://stats.nba.com/media/players/700/77659.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77659.png"
"3036",FALSE,FALSE,"Bob Mullens",77660,0,1946,1946,NA,FALSE,"https://stats.nba.com/player/77660","https://stats.nba.com/media/players/230x185/77660.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77660.png","https://stats.nba.com/media/players/700/77660.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77660.png"
"3037",FALSE,FALSE,"Byron Mullens",201957,4,2009,2013,NA,FALSE,"https://stats.nba.com/player/201957","https://stats.nba.com/media/players/230x185/201957.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201957.png","https://stats.nba.com/media/players/700/201957.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/201957.png"
"3038",FALSE,FALSE,"Chris Mullin",904,15,1985,2000,NA,FALSE,"https://stats.nba.com/player/904","https://stats.nba.com/media/players/230x185/904.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/904.png","https://stats.nba.com/media/players/700/904.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/904.png"
"3039",FALSE,FALSE,"Jeff Mullins",77662,11,1964,1975,NA,FALSE,"https://stats.nba.com/player/77662","https://stats.nba.com/media/players/230x185/77662.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77662.png","https://stats.nba.com/media/players/700/77662.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77662.png"
"3040",FALSE,FALSE,"Todd Mundt",942,0,1995,1995,NA,FALSE,"https://stats.nba.com/player/942","https://stats.nba.com/media/players/230x185/942.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/942.png","https://stats.nba.com/media/players/700/942.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/942.png"
"3041",FALSE,FALSE,"Xavier Munford",204098,2,2015,2017,NA,FALSE,"https://stats.nba.com/player/204098","https://stats.nba.com/media/players/230x185/204098.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204098.png","https://stats.nba.com/media/players/700/204098.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204098.png"
"3042",FALSE,FALSE,"Chris Munk",77664,0,1990,1990,NA,FALSE,"https://stats.nba.com/player/77664","https://stats.nba.com/media/players/230x185/77664.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77664.png","https://stats.nba.com/media/players/700/77664.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77664.png"
"3043",FALSE,FALSE,"George Munroe",77665,1,1946,1947,NA,FALSE,"https://stats.nba.com/player/77665","https://stats.nba.com/media/players/230x185/77665.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77665.png","https://stats.nba.com/media/players/700/77665.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77665.png"
"3044",FALSE,FALSE,"Eric Murdock",785,8,1991,1999,NA,FALSE,"https://stats.nba.com/player/785","https://stats.nba.com/media/players/230x185/785.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/785.png","https://stats.nba.com/media/players/700/785.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/785.png"
"3045",FALSE,FALSE,"Gheorghe Muresan",49,6,1993,1999,NA,FALSE,"https://stats.nba.com/player/49","https://stats.nba.com/media/players/230x185/49.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/49.png","https://stats.nba.com/media/players/700/49.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/49.png"
"3046",FALSE,FALSE,"Ade Murkey",1630278,0,2021,2021,NA,FALSE,"https://stats.nba.com/player/1630278","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630278.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630278.png","https://stats.nba.com/media/players/700/1630278.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"3047",FALSE,FALSE,"Allen Murphy",77668,0,1976,1976,NA,FALSE,"https://stats.nba.com/player/77668","https://stats.nba.com/media/players/230x185/77668.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77668.png","https://stats.nba.com/media/players/700/77668.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77668.png"
"3048",FALSE,FALSE,"Calvin Murphy",77669,12,1970,1982,NA,FALSE,"https://stats.nba.com/player/77669","https://stats.nba.com/media/players/230x185/77669.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77669.png","https://stats.nba.com/media/players/700/77669.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77669.png"
"3049",FALSE,FALSE,"Dick Murphy",77672,0,1946,1946,NA,FALSE,"https://stats.nba.com/player/77672","https://stats.nba.com/media/players/230x185/77672.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/77672.png","https://stats.nba.com/media/players/700/77672.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/77672.png"
"3050",FALSE,FALSE,"Erik Murphy",203513,0,2013,2013,NA,FALSE,"https://stats.nba.com/player/203513","https://stats.nba.com/media/players/230x185/203513.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203513.png","https://stats.nba.com/media/players/700/203513.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/203513.png"
